/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/2880/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/623.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/35700/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/624.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/30480/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/625.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/30360/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/626.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/14240/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/627.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/44700/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/628.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/25620/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/629.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10980/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/630.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7140/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/631.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/45660/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/632.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7120/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/633.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/18720/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/634.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/39300/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/635.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/37860/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/636.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/5560/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/637.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/28920/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/638.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/33600/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/639.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/41340/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/640.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/43260/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/641.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6720/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/642.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/27180/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/643.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7900/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/644.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/36300/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/645.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10940/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/646.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/45780/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/647.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/23940/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/648.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/38460/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/649.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/11480/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/650.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/5900/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/651.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/12400/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/652.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/20100/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/653.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15600/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/654.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/33120/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/655.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/53040/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/656.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6860/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/657.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/36540/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/658.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/420/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/659.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16540/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/660.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/40200/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/661.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/38880/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/662.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13780/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/663.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/12920/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/664.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17420/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/665.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/11700/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/666.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/23640/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/667.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/19680/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/668.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/38280/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/669.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/21900/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/670.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/11300/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/671.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15760/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/672.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13020/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/673.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8200/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/674.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17980/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/675.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/25500/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/676.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4220/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/677.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17860/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/678.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/14000/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/679.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/12620/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/680.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13140/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/681.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/52680/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/682.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17080/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/683.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4940/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/684.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/29820/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/685.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/1500/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/686.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/12360/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/687.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7920/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/688.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/5660/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/689.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17680/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/690.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8340/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/691.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/30600/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/692.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/32760/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/693.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4700/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/694.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/25860/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/695.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4080/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/696.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16020/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/697.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16080/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/698.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10780/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/699.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8560/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/700.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/9420/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/701.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4820/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/702.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17920/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/703.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8160/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/704.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/3980/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/705.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/5060/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/706.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8960/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/707.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/14760/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/708.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/22800/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/709.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/37200/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/710.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/21540/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/711.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13460/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/712.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6740/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/713.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6440/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/714.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15960/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/715.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/32640/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/716.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13980/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/717.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/34320/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/718.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/17500/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/719.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/5680/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/720.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/8360/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/721.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4960/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/722.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/28140/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/723.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10800/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/724.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/43440/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/725.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7700/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/726.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16720/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/727.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10000/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/728.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/37620/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/729.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6840/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/730.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/11020/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/731.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/39060/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/732.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/37980/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/733.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/1620/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/734.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/38100/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/735.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/32940/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/736.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/29280/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/737.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13440/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/738.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6920/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/739.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/6140/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/740.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/27000/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/741.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16220/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/742.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15200/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/743.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/26400/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/744.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7400/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/745.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/12240/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/746.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/14200/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/747.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/38160/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/748.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/35220/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/749.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/16820/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/750.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/39900/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/751.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/4160/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/752.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/24180/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/753.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/11420/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/754.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/13640/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/755.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/7080/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/756.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/40440/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/757.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/10620/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/758.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15280/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/759.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/3180/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/760.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15480/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/761.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/44940/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/762.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/15540/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/763.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/49440/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/764.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/480/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/765.png
/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/clips/0313-1/51120/20.jpg,/media/aaditya/New Volume/internship_files/datasets/tusimple_dataset/train_set/binary_gt/766.png
